,sustainability,sustainable,renewable,climate change,green energy,carbon neutral,greening,clean energy,esg,greenhouse gas,recycle,circular economy,zero emissions,environmentally friendly,URL
1974,0,2,16,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1099219/000109921919000008/met-20181231x10k.htm
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1099800/000109980019000004/ew10-kq42018.htm
1976,2,2,4,2,0,0,0,3,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1101239/000162828019001771/eqix_20181231x10kupgrade.htm
1977,11,3,1,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1103982/000110398219000005/mdlz10k123118document.htm
1978,5,8,6,5,0,2,0,0,2,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1108524/000110852419000009/crmq4fy1910-k.htm
1979,6,3,87,24,11,0,0,10,0,5,0,0,2,0,https://www.sec.gov/Archives/edgar/data/1109357/000162828019001107/exc-20181231x10k.htm
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1110803/000111080319000013/fy2018form10-k.htm
1981,0,3,13,4,0,0,0,2,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1111711/000111171119000008/ni-20181231x10k.htm
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1111928/000111192819000035/ipgp-20181231.htm
1983,0,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1113169/000111316919000011/a201810k.htm
1984,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1120193/000112019319000002/ndaq1231201810-k.htm
1985,1,0,1,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1121788/000161577419002739/s116041_10k.htm
1986,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1123360/000112336019000008/gpn20181231-10k.htm
1987,0,0,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1126328/000104746919000469/a2237639z10-k.htm
1988,1,4,2,8,0,0,0,1,18,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1130310/000113031019000016/cnp_10kx12312018.htm
1989,2,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1133421/000113342119000007/noc-12312018x10k.htm
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1136869/000156459019004283/zbh-10k_20181231.htm
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1136893/000113689319000008/a10-k2018.htm
1992,1,1,11,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1137774/000113777419000058/form10-kx4q2018.htm
1993,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1138118/000156459019005666/cbg-10k_20181231.htm
1994,0,4,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1140536/000156459019004912/wltw-10k_20181231.htm
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1141391/000114139119000013/ma12312018-10xk.htm
1996,0,0,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/11544/000001154419000016/wrb1231201810-k.htm
1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1156039/000115603919000004/antm-2018123110kq42018.htm
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1156375/000115637519000010/cme-2018123110k.htm
1999,1,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1158449/000115844919000043/aap_10kx12292018secreport.htm
2000,3,5,1,21,0,0,0,0,0,8,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1163165/000119312519043841/d636257d10k.htm
2001,8,3,3,8,0,0,0,1,0,10,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1164727/000155837019000806/nem-20181231x10k.htm
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1166691/000116669119000005/cmcsa-12312018x10k.htm
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1174922/000117492219000021/wrl-20181231x10k.htm
2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1175454/000117545419000004/flt_10-kx12312018.htm
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1262039/000126203919000006/ftnt-201810xk.htm
2006,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1267238/000162828019001767/aiz1231201810k.htm
2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1278021/000156459019003476/mktx-10k_20181231.htm
2008,0,1,0,2,0,0,0,0,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1281761/000128176119000019/rf-20181231x10k.htm
2009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1283699/000128369919000015/tmus12312018form10-k.htm
2010,6,1,3,24,0,0,0,0,0,16,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1285785/000161803419000004/mos-20181231x10k.htm
2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1286681/000119312519046191/d696297d10k.htm
2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1289490/000162828019001968/q4201810kexrdocument.htm
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/12927/000001292719000010/a201812dec3110k.htm
2014,9,7,19,13,0,0,0,2,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1297996/000129799619000032/dlrq412311810kss.htm
2015,3,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1300514/000130051419000021/lvs-20181231x10k.htm
2016,0,0,0,6,0,0,0,0,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1306830/000130683019000014/ce-20181231x10k.htm
2017,0,0,7,2,0,0,0,0,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1324404/000132440419000006/cf-12312018x10k.htm
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1324424/000132442419000006/q42018-10k.htm
2019,0,2,84,13,1,0,0,3,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1326160/000132616019000057/duk-20181231x10k.htm
2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1326801/000132680119000009/fb-12312018x10k.htm
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1335258/000133525819000024/lyv-20181231x10k.htm
2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1336917/000133691719000011/ua-20181231.htm
2023,4,0,7,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1336920/000133692019000004/ldos12282018form10-k.htm
2024,0,0,0,8,0,0,0,1,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1358071/000135807119000003/cxo201810K.htm
2025,2,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1359841/000135984119000025/hbi-20181229x10k.htm
2026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1364742/000156459019005479/blk-10k_20181231.htm
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1365135/000155837019000848/wu-20181231x10k.htm
2028,6,6,9,1,0,1,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063719000028/etsy1231201810k.htm
2029,0,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1373715/000137371519000070/now-20181231x10k.htm
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1374310/000155837019000884/cboe-20181231x10k.htm
2031,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1378946/000119312519060912/d688796d10k.htm
2032,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1390777/000139077719000050/form10-k_4q18.htm
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1393311/000139331119000004/psa-20181231x10k.htm
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1393612/000139361219000011/dfs1231201810k.htm
2035,0,4,0,9,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1396009/000139600919000021/vmc-20181231x10k.htm
2036,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1402057/000140205719000046/cdw-20181231x10k.htm
2037,0,5,4,1,0,0,0,0,104,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1408198/000156459019003885/msci-10k_20181231.htm
2038,6,0,0,0,0,0,0,0,4,1,2,0,0,0,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000041/a12312018-awkx10kdocument.htm
2039,1,0,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1413329/000141332919000007/pm123118form10kwrapinclfsm.htm
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1418091/000156459019003523/twtr-10k_20181231.htm
2041,3,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/14272/000001427219000047/bmy-20181231x10xk.htm
2042,0,0,23,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000013/disca-2018123110k.htm
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1442145/000144214519000012/vrsk10k12312018.htm
2044,2,3,0,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1466258/000146625819000073/ir-10kx12312018.htm
2045,1,0,6,4,0,0,0,0,0,1,0,0,2,0,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000033/gm201810k.htm
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1478242/000156459019003180/iqv-10k_20181231.htm
2047,0,0,6,5,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1489393/000148939319000011/a2018q410k.htm
2048,8,1,0,2,0,0,0,0,3,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1492633/000156459019005165/nlsnnv-10k_20181231.htm
2049,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158519000005/hii201810-k.htm
2050,0,0,2,9,0,0,0,4,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1506307/000150630719000033/kmi-2018x10k.htm
2051,0,0,26,13,0,0,0,1,0,27,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1510295/000151029519000014/mpc-20181231x10k.htm
2052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1513761/000114420419010508/tv513897_10k.htm
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1519751/000119312519049951/d654795d10k.htm
2054,0,5,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1521332/000152133219000007/aptv1231201810k.htm
2055,6,2,0,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1524472/000152447219000009/xyl1231201810k.htm
2056,1,0,15,13,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1534701/000153470119000063/psx-20181231_10k.htm
2057,0,0,0,15,0,0,0,0,0,25,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1539838/000153983819000008/diamondback201810-k.htm
2058,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008/abbv-20181231x10k.htm
2059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1551182/000155118219000045/etn12312018form10-k.htm
2060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1555280/000155528019000041/zoetis-20181231x10kye.htm
2061,1,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1571949/000157194919000003/ice2018123110k.htm
2062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1579241/000157924119000006/alle10k12312018doc.htm
2063,1,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1585364/000158536419000016/cy18q410k.htm
2064,3,2,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1585689/000158568919000034/q42018hwh10-k.htm
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1590955/000156459019002998/payc-10k_20181231.htm
2066,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1596532/000159653219000027/anet20181231-10k.htm
2067,1,2,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1598014/000159801419000017/q41810k.htm
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1601712/000160171219000053/synchrony1231201810k.htm
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1633917/000163391719000043/pypl201810-k.htm
2070,2,1,4,6,0,0,1,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1659166/000165916619000085/a20181231-10k.htm
2072,13,15,4,7,1,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1666700/000166670019000006/a2018dwdp10-k.htm
2073,2,1,0,3,0,0,0,0,0,2,0,0,0,2,https://www.sec.gov/Archives/edgar/data/1681459/000168145919000011/technipfmc20181231-10k.htm
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1699150/000114036119004014/h10061123x1_10k.htm
2075,0,2,3,5,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1701605/000170160519000021/fiscalyear2018form10-k.htm
2076,1,0,3,8,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1707925/000162828019003050/plc201810-k.htm
2077,0,0,23,10,0,0,0,3,0,2,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1711269/000171126919000013/evrg-12312018x10k.htm
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1739940/000104746919000792/a2237767z10-k.htm
2079,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/a2237733z10-k.htm
2080,0,1,0,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/18230/000001823019000034/cat_10-kx12312018.htm
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/18926/000001892619000006/ctl2018123110k.htm
2082,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/19617/000001961719000054/corp10k2018.htm
2083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/200406/000020040619000009/form10-k20181230.htm
2084,0,1,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/20286/000002028619000012/cinf-20181231x10k.htm
2085,10,6,3,6,0,0,4,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21344/000002134419000014/a2018123110-k.htm
2086,7,1,0,6,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21665/000002166519000003/cl-12312018x10k.htm
2087,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/217346/000110465919008151/a19-30052_110k.htm
2088,8,2,0,5,0,0,0,0,1,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/24545/000002454519000007/tap2018123110-k.htm
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/24741/000002474119000016/glw-20181231x10k.htm
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/amd-12292018x10k.htm
2091,9,0,1,1,0,0,0,0,1,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/26172/000002617219000009/cmi201810-kdocument.htm
2092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/27419/000002741919000006/tgt-20190202x10k.htm
2093,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/277135/000027713519000010/gww20181231-10k.htm
2094,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/277948/000027794819000011/csx-12312018x10k.htm
2095,0,2,14,2,0,0,0,0,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/27904/000002790419000003/dal1231201810k.htm
2096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/28412/000002841219000047/a201810k.htm
2097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/29534/000155837019002383/dg-20190201x10k.htm
2098,12,5,2,3,0,0,0,0,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/29905/000002990519000019/wfx-20181231.htm
2099,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/29989/000002998919000007/a2018q410-k.htm
2100,1,1,3,2,0,0,0,0,0,2,1,0,0,0,https://www.sec.gov/Archives/edgar/data/30625/000003062519000009/fls12312018financialstatem.htm
2101,0,2,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/310158/000031015819000014/mrk1231201810k.htm
2102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/310764/000031076419000014/syk10k123118.htm
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/313616/000031361619000035/dhr-20181231x10xk.htm
2104,9,3,1,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/313927/000156459019003587/chd-10k_20181231.htm
2105,5,0,0,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/31462/000155837019001379/ecl-20181231x10k.htm
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/315213/000162828019001488/rhi10k123118.htm
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/315293/000162828019001558/aonplc201810-k.htm
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/316709/000031670919000008/schw-12312018x10k.htm
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/31791/000003179119000003/pki1230201810k.htm
2110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/318154/000031815419000008/amgn-12312018x10kq42018.htm
2111,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/320335/000032033519000006/tmk201810-kdocumentxq42018.htm
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/33185/000003318519000007/efx10k20181231.htm
2113,0,0,6,8,0,0,0,0,0,7,0,0,0,0,https://www.sec.gov/Archives/edgar/data/34088/000003408819000010/xom10k2018.htm
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/34903/000003490319000013/frt-1231201810k.htm
2115,0,1,22,8,0,0,0,2,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/352541/000035254119000013/lnt1231201810-k.htm
2116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/352915/000156459019004919/uhs-10k_20181231.htm
2117,0,0,1,2,0,0,0,35,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/d618065d10k.htm
2118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/354908/000035490819000018/flir-12312018x10k.htm
2119,7,3,2,1,0,0,0,0,0,2,2,0,0,0,https://www.sec.gov/Archives/edgar/data/354950/000035495019000010/hd_10kx02032019.htm
2120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/35527/000119312519059441/d680668d10k.htm
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/36104/000119312519047201/d584906d10k.htm
2122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/36270/000156459019003467/mtb-10k_20181231.htm
2123,2,1,0,17,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/37785/000003778519000039/fmc201810k.htm
2124,2,0,0,3,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/37996/000003799619000012/f1231201810-k.htm
2125,10,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/39911/000003991119000023/fy201810-k.htm
2126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40533/000004053319000010/gd-2018123110k.htm
2127,2,1,100,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40545/000004054519000014/ge10-k2018.htm
2128,1,1,0,2,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/40987/000004098719000015/gpc-12312018x10k.htm
2129,0,2,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4281/000000428119000031/form10k_4q18.htm
2130,0,0,0,6,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4447/000156459019003671/hes-10k_20181231.htm
2131,0,0,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/45012/000004501219000044/hal12312018-10k.htm
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/46080/000119312519052025/d678728d10k.htm
2133,5,7,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/47111/000004711119000010/a2018form10-kq4.htm
2134,0,0,25,6,0,0,0,2,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/48039/000004803919000012/hfc12-31x201810k.htm
2135,0,1,22,7,0,0,0,10,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4904/000000490419000009/aep10klegal20184q.htm
2136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49071/000004907119000023/hum-20181231x10k.htm
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49196/000004919619000018/hban2018-12x31x10k.htm
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/axp201810k.htm
2139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/4977/000000497719000049/afl12311810k.htm
2140,0,7,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/49826/000004982619000021/itw-20181231x10k.htm
2141,2,3,0,4,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/50863/000005086319000007/a12292018q4-10kdocument.htm
2142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/51143/000104746919000712/a2237254z10-k.htm
2143,12,3,2,2,0,0,0,0,0,0,0,2,0,1,https://www.sec.gov/Archives/edgar/data/51253/000005125319000004/iff10k2018.htm
2144,1,2,3,9,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/51434/000005143419000007/a10-k123118.htm
2145,3,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/51644/000005164419000009/ipg12311810k.htm
2146,2,2,1,5,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/5272/000000527219000023/maindocument001.htm
2147,0,0,4,6,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/54480/000005448019000012/kcs1231201810k.htm
2148,6,5,2,12,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/55067/000162828019001864/k-2018q410xk.htm
2149,1,2,18,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/5513/000000551319000004/unm12312018-10xk.htm
2150,3,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/55785/000005578519000013/kmb_2018xformx10k.htm
2151,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/58492/000005849219000004/leg201810k.htm
2152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/59478/000005947819000082/lly-20181231x10xk.htm
2153,1,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/59558/000005955819000010/lnc-20181231x10k.htm
2154,0,0,0,7,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/60086/000119312519037854/d685868d10k.htm
2155,1,2,1,9,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/6201/000000620119000009/a10k123118.htm
2156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/62709/000006270919000010/mmc1231201810k.htm
2157,0,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/62996/000006299619000011/mas_20181231x10k.htm
2158,0,0,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/63754/000006375419000017/mkc-11302018x10kxq42018.htm
2159,8,7,0,1,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/63908/000006390819000010/mcd-12312018x10k.htm
2160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/64040/000006404019000059/spgi-20181231x10k.htm
